"","artistId","geniusName","doc_id","title","songId","url","text","releaseDate"
"109",43765,"Hamed Däye","HAMED_DÄYE4","Le Code Noir by Dieudonné (Ft. Booba, Hamed Däye, Lady Laistee, Lino, Sofiane & Stomy Bugsy)",134273,"https://genius.com/Dieudonne-le-code-noir-lyrics","
de louis xiv à sarkozy qu’est-ce qui a changé ? les chaînes aux pieds se sont simplement déplacées. l’autre feu du visage pâle nous a anesthésiés complètement. il nous a fait danser. allez vas-y négro ! continue à taper sur des bambous, t’façon tu s’ras jamais numéro 1 ! continue à voter pour ton maître, continue à réciter que tes ancêtres étaient gaulois ! hein, pourquoi pas vikings ?! (hahaha) beh si ! allez, vas-y lâche toi tu peux même t’engager dans l’armée ! hein négro ! et partir bombarder la côte d’ivoire ou l’togo ! par contre viens pas pleurer hein… quand ton gamin s’ra au chômage, ou trouvera pas de logement… ah non ! faudra pas miauler. faudra pas t’plaindre… de la bavure d’un policier sur ton enfant ! bah tu devras fermer ta gueule ! voilà ! et dire merci même ! et p’tet même baisser ton froque ! ouais… s’il t’en reste un ! pov’ collabo va… ! j’te plains mec parce que… je sais qu’ils te finiront comme un chien… n’oublie pas qu’ils ont écrit un code… un code… son nom… le code noir !



paroles rédigées et expliquées par la communauté rapgenius france","000000000"
"110",43765,"Hamed Däye","HAMED_DÄYE7","Pas venus en touriste by Ministère A.M.E.R (Ft. Hamed Däye)",169365,"https://genius.com/Ministere-amer-pas-venus-en-touriste-lyrics","
          
            
            


je ne suis pas venu en touriste
je suis le nègre de la pègre réformiste
aux paroles terroristes boycotté par les radios
côté par les négros, surveillé par les renseignements généraux
jamais derrière les barreaux
toujours en train de taraud excitant comme l'alcool
plus cher que le pétrole vos filles sont folles de moi
il y a de quoi ! devinez qui vient dîner à la maison ?
devinez qui vient dîner au réveillon ?
moi stomy bugsy, plus côté que schwarzy et rocky au box-office
d'office je suis l'ami de votre fils, le petit ami de votre fille
pas besoin d'attaque, tac, je rentre par la porte, toc toc
escalope de veau ?
bien je sais manger avec un fourchette et une couteau
ne faites pas la tête, non, accepte-moi belle maman
je t'offrirai un exemplaire du coran
accepte-moi beau papa tu auras la photo de l'ayatollah
parlons de monique je lui prévois un bel avenir
tchador, je t'adore, elle le portera
quoi ! vous n'êtes pas d'accord ?
on sera jamais dans la dèche, elle sera ma taspechhhe
le dessert passe mal, mal quand elle gueule comme une squale
sans respect c'est ok en moins d'une seconde
je crache auprès de ma blonde dans la france profonde
j'insiste, persiste tel un exorciste je n'ai pas la croix du christ....


            
          
","July 11, 1994"
"111",43765,"Hamed Däye","HAMED_DÄYE8","Quand Les Anges Pleurent by Assia (Ft. Hamed Däye)",1396210,"https://genius.com/Assia-quand-les-anges-pleurent-lyrics","assia
pour lui j'aurais donné toute ma vie
trahi mon âme quand j'ai perdu l'esprit
tant pis si je peux goûter de bonheur infini
de moi à lui, le jour, la nuit
parole d'amie, une pure folie
tant pis si pour ça je suis bannie du paradis


quand les anges pleurent
(le ciel s'assombrit)
les larmes de pluie effleurent
(le démon sourit)
quand les anges pleurent
moi je pleure aussi

assia
voilà trois jour que t'es parti

hamed däye
même si je n'donne pas signe de vie
c'est toi qui me maintiens en vie
(avec toi mon sommeil s'est enfui)
l'essentiel, c'est que je sois près de toi
oublie toutes ces nuits
mon ciel est gris et je compte les gouttes de pluie
te mets pas dans tous ces états
viens dans mes bras ma chérie
arrête de me faire du mal je t'en prie


hamed däye
cesse de péter les plombs et débloquer
a chaque fois que le téléphone chiale

assia
un jour tu regretteras tout ça

hamed däye
j'attache aucune importance à toutes ces folles qui braillent
(tu pleureras en pensant à moi)
pour s'arracher mon corps alors que mon cœur affiche complet
(l'amour c'est pas ça)
ok continue à parler toute seule
moi je m'arrache, ciao bébé



hamed däye
ma vie n'a plus aucun sens, j'me sens trop seul tu sais
depuis que tu m'as quitté, je me fais une fixette sur ton décès
je suis sûr que si j'avais été là ce soir-là, à tes côtés
tu serais encore en vie mais qu'est-ce-qui m'a pris
j'étais censé te protéger pour le restant de ta vie
maintenant c'est moi qui pleure
mes larmes et mes cris transpercent les portes du paradis
oh mon dieu, mon vœu le plus cher
ça serait de la revoir, de la chérir juste une dernière fois
combien de fois j'ai songé à te rejoindre bébé
combien de fois j'me suis réveillé au milieu de la nuit pour sombrer
dans le désespoir si tu veux savoir mon plus grand regret
c'est de ne pas t'avoir dit assez à quel point je t'aimais
alors écoute-moi une dernière fois j't'aime et j't'ai toujours aimée
en fin de compte j'suis peut-être un démon
mais mon âme s'est purifiée le jour où t'as pris ton envol vers l'horizon","DateMay 23, 2000"
"112",29847,"Def Bond","DEF_BOND12","Chinese connection by Def Bond",378710,"https://genius.com/Def-bond-chinese-connection-lyrics","‘’my chinese connection…i got’’


rusé comme un taxi à bangkok
louche comme une rolex à hong kong
net comme une rue à singapour
yin yang muable, si ça vire j'ai ma chinese connection
dur comme la prison à manille
souple comme une danse à jakarta
froid comme le jade, lisse comme la soie
yin yang muable, si ça vire j'ai ma chinese connection","000000000"
"113",29847,"Def Bond","DEF_BOND16","Def Bond (Secret Defense Remix) by Def Bond (Ft. Akhenaton)",374978,"https://genius.com/Def-bond-def-bond-secret-defense-remix-lyrics","etes-vous certain que ce plan soit infaillible ?
il l'est. puisque j'ai tout prévu je saurai parer toute manoeuvre à percer les contretemps, tout ce qui pourrait contrarier le plan
appliquons-nous pour que sa mort soit particulièrement humiliante et indigne
oui, je vais mettre mon plan en marche immédiatement. il n'y aura aucun échec

secret défense, def bond (x2)
alors comme le spectre, il frappe


je suis discret, distant, dispo, pas près de disparaitre
tu ne paies rien pour attendre bond ! rien ne m'arrête
dehors prudent je reste vague sur mes absences
classe mon truc en secret défense

""bond est toujours en vie, et le spectre livre toujours ce qu'il promet
notre organisation tout entière repose sur le fait que nous tenons nos promesses
je vous avais prévenu, nous ne tolérons aucun échec numéro 3, vous connaissez la sanction ?
oui numéro 1
nos règlements sont très simples, si vous échouez...""","000000000"
"114",29847,"Def Bond","DEF_BOND19","DJ by Def Bond (Ft. Cut Killer)",1818153,"https://genius.com/Def-bond-dj-lyrics","est-ce qu'on est prêt dans tes soirées pour le set de mon dj
commence à dire autour de toi qu'il est en forme sur le mix
fait chauffer les ""technics"" avant qu'il pose ses doigts dessus
si dans la nuit tu veux qu'on cause vinyl et de quoi je suis tox
quand je me brisais les reins sur les platines de kheops
on refera l'histoire du hip hop et la valeur de leur place
je dédie ce morceau à ceux qui scratchent à ma place
hey dj ! sauve ma vie cette nuit
j'ai le coeur brisé comme ""indeep"" sans ce maxi
met-nous le son que je kiffe en ce moment, allez !
il n'y a que toi qui sait comment le jouer
fait leur comprendre qui est la base
fait leur écouter ce ""bootleg"" que les derniers jazeurs écrasent
en phasing, en fondu, décale si tu veux
mais fait honneur au nom rien que pour eux


dj donne plus de son
fait moi boujer ce bordel pour de bon ici
cut killer enchaine les deux mk2 dans ce club, oui je veux
rester, tiser, dédier cette série rien que pour eux
faire honneur encore une fois

comme un classique je suis là pour maintenir le dancefloor
il me faut une face b, un mic, un son putain de fort
dans le sens du partage je fête mes 15 ans d'antenne
respect au dj's sur la fm
si tu mixe par amour je sais ce que tu ressent
devant les bacs chez ton disquaire je sais ce que tu prend
rien à foutre des ventes, des classements ou de l'air-play
voilà ma tuerie en double à tester
fait les danser encore jusqu'au bout de la nuit
fait leur oublier leurs blèmes, qu'ils respirent ton envie
je passerai le mot, dirais aux nouveaux qui sont les murs maîtres
que leurs anciens ont fait du rap ce qu'ils essayent de connaîtrent
à chaque remix continu l'histoire
dans chaque ""battles"" je retrouve un peu la mémoire
transforme, cut ou pass-pass, comme tu veux
mais fait honneur au nom rien que pour eux




je pense au double h, turntable dragunz, don't sleep
dj sample, desh, fonky maestro
double face, crazy b et faster j
pour les dj's de france ou d'ailleurs...cut killer !","000000000"
"115",23664,"James Delleck","JAMES_DELLECK3","Ainsi soit-il by James Delleck",2307522,"https://genius.com/James-delleck-ainsi-soit-il-lyrics","
          
            
            hey! il est temps de vous réveiller, les enfants!


mystique en freestyle, j'étourdis les pistils
la force en absence, l'esprit s'distille
delleck s'profile du cd au vinyle
pousse le volume du projectile
ainsi soit-il !

ainsi soit-il!
ainsi soit-il!


            
          
","August 27, 2007"
"116",23664,"James Delleck","JAMES_DELLECK6","Anna Émoi by Le Klub des 7",50049,"https://genius.com/Le-klub-des-7-anna-emoi-lyrics","
          
            
            (james delleck)

j'rapporte de la récré un magasine de contrebande
(qui t'la donné ?)
c'est fredy k le mangeur de craie celui d'ma bande
tu m'apparus comme la sainte vierge
mais dénudé en tenue d’ève ça préludait j'ai exulté
certes c'était plutôt gênant
j'ai pas compris pourquoi mes doigts étaient tout collants
dans ma tête c'était l'etna, je m'libéra
pour elle j'aurais dit non à un cheptel de putes du liberia
je m'tamponnais le cône prêt à inonder la saône
je frissonne tu m'as transformé en homme
ton corps est un royaume que je parcours de la paume
môme je voulais devenir le valet de ta silicone

j'aime tout chez toi même tes abats
anna emoi
même si nos enfants sortaient siamois
anna emoi
t'as pas besoin de wonderbra
anna emoi
même 113 diront de toi
anna elle est là !

j'veux être ton concubin ton kurt cobain
(ha ha ha)
toi et moi c'est le nirvana
je veux plus de fraise tagada mais les melons de falbala
je suis passé de l'enfance au cracheur du gala
défendu tel le fruit tu pétillais comme un fanta
fébrile à l'idée de mettre ma langue dans toutes tes fentes
quand je fermais les yeux tu m’apparaissais en nonne
je m'imaginais cuire tes tétons dans une marmite d'hormones
pour toi j'ai versé tant de larmes
et erré en salle de colle pour t'avoir trop aimé
tu m'as fait explosé mais j'refuse les mille vierges d'allah
à jamais tu resteras ma nicole smith anna

j'aime tout chez toi même tes abats
anna emoi
même si nos enfants sortaient siamois
anna emoi
t'as pas besoin de wonderbra
ana emoi
même 113 diront de toi
anna elle est là !

ma bimbo n'passait pas sous les limbos
mytho j'avais l'impression de sentir sa peau
sous mes draps c'était comme une revue du lido
c'était chaud j'poussais même des petits cris de gizmo

j'aime tout chez toi même tes abats
ana emoi
même si nos enfants sortaient siamois
ana emoi
t'as pas besoin de wonderbra
ana emoi même 113 dires de toi
ana elle est là !


            
          
","May 25, 2009"
"117",23664,"James Delleck","JAMES_DELLECK19","G Zone by Gravité Zéro (Ft. James Delleck & Le Jouage)",101504,"https://genius.com/Gravite-zero-g-zone-lyrics","pactole de stars nous allons glisser dans notre odyssée
les voix ""cutés"", nos coups périssent et s'mélange au crachat d'acier
gz, bannière hissée !
pareil pour froisser les nuques et briser les colisées
on écrit des mots braillés comme des bêtes s'échappent en dix brasier
gz, bannière hissée !


cyberdruide à l'exosquelette lisse et hystérique
a la métrique plasmique, créant des avc
déployer l'avenir peut créer l'offense du passé
comme des mécréants brandissant un coran dédicacé
nos scaphandres sont fait des cendres du big bang
la tête dans les nuages, on sera jamais prêt à redescendre
votre vulgaire raison, nous préférons vous la rendre
gz, on vit le futur plutôt que de l'attendre
gz, on vit le futur plutôt que de l'attendre
gz, on vit le futur plutôt que de l'attendre

pactole de stars nous allons glisser dans notre odyssée
les voix ""cutés"", nos coups périssent et s'mélange au crachat d'acier
gz, bannière hissée !
pareil pour froisser les nuques et briser les colisées
on écrit des mots braillés comme des bêtes s'échappent en dix brasier
gz, bannière hissée !","000000000"
"118",14366,"Demi Portion","DEMI_PORTION2","1990 by Demi Portion",5401035,"https://genius.com/Demi-portion-1990-lyrics","ta maison, comment elle sera, ta maison d'ouvrier?
ah ben, moi ça sera dans un gratte-ciel parce qu'il y aura plus de pavillons
y aura plus de petits immeubles, rien du tout
et tu seras très haut?
oh, ça dépends de la hauteur qu'ils nous logent
et t'auras envie de quoi?
ah, j'sais pas, pour, pour pas tomber

ah-ha
ouai
rien n'a changé tu sais, partout c'est la même
la majorité d'entre nous ont tous connu un problème
quelle galère, pfff
on connait tous la saveur, on a pas vu le train passer
sauf la pause d'un graffeur, rien n'a changé
c'est pas l'époque qu'on préfère, trop déçu
depuis que j'ai vu la montée du fn
comment gueuler nos galères, ou être toujours à l'heure
trois tendus, des menteurs, qui s'opposent à nos valeurs
oui j'aime bien parler d'amour, la violence est dans les meures
tu sais que la prod est la foudre, et mon stylo est xeus
les projets à 100keus, pareil que les déprimes oh
fallait bien arrêt d'album, signé à demi mot

yo yo, on se lance, on avance doucement, bouge la tête 2, 2
ouais le son vient de new york, allez, on gère l'attaque
ouais la prod c'est mkach, quand ça pète la kush
ça sonne jusqu'à l'étage, on vérifie, on a le filon, le bac est rempli de pilon
on s'y met sûr, comme un saphir qui vient embrasser le sillon, check check
envoie les platines, ouais, jamais on s'fatigue, ouais
envoie les platines, yo, jamais on s'fatigue, ah ah


ça sonne 90' en même temps c'est 2020
ça sonne 90' en même temps c'est 2020
ça sonne 90' en même temps c'est 2020, ah ah
ça sonne 90' en même temps c'est 2020
ça sonne 90' en même temps c'est 2020
ça sonne 90' en même temps c'est 2020, ah ah

y a pas de nom sur l'affiche, ni nouveau ni ancien
chaque son est différent comme les 101 dalmatiens
ouais la police tabasse, ils ont visé des pompiers
on dit que rien n'a changé, ouais ma cité a craqué
est-ce qu'il y a des choses à gratter, ou bien des riches en prison
à force de croire en l'espoir, j'sais plus qui a raison
vas y rolxx, on est là (ouais) on le fera sans médias
on est hip-hop mamen oui comme rap sébetial
je n'ai rien d'une micro star, laisse moi le micro stop
j'connais le game par cœur, non non, pas besoin de microscope
donne moi le mic et je donne, avant que les microbes sortent
tu veux la vie de rêve ou bien la thune à microsoft
et ouais, le monde est stone, en toute modestie
avant qu'on monte les stores, avant notre dernier cri
et ouais le monde est stone, en toute modestie
avant qu'on monte les stores, avant notre dernier cri, oui, oui

mais entre l'époque et maintenant
rien n'a changé
rien n'a changé
ca sonne toujours
la même mélodie
les mêmes thèmes
les mêmes problèmes
ah ah


et ça sonne 90' en même temps c'est 2020
ça sonne 90' en même temps c'est 2020
ça sonne 90' et en même temps c'est 2020
ah ouais, demi portion","DateMarch 29, 2020"
"119",14366,"Demi Portion","DEMI_PORTION7","66,5 by L'Animalerie (Ft. Dardar, Demi Portion, Ethor Skull, Ilenazz, Kacem Wapalek, Les Grandes Gueules, Lucio Bukowski, Missak Portoukalian & Sprinter)",370689,"https://genius.com/Lanimalerie-665-lyrics","
peut-être qu'un jour on s'ra connu, on sera riche à genêve
ou j'aurais honte toute ma vie comme la future fille d'marjolaine
si t'es moche il t'restera toujours les filles tah le bled
j'me fais rire, j'ai besoin d'personne et bigard j'le baise
je squatte comme un minable le web
si mon rival veut perdre la vie, ben qu'il y aille, j'le laisse
bizarre j'veux plaire à des gens que je déteste
là je sens que je vais mettre mon habit noir de guerre
ton attirail de ped et tes cigares ne t'aident pas
moi j'écris et j'raconte même des histoires de gays
au fait tu veux un scoop, on baise la flicaille, le maire
on réfléchit pas c'est comme le choix entre chirac - le pen
je bois plus, pour moi rhum ça veut dire les tziganes de l'est
bref, ça freestyle avec les shrabs de sète
c'est le fric pas le sexe, mon problème
ne me pique pas le thème ou j'vais t'faire sortir ma p'tite flaque de gerbe","DateDecember 23, 2010"
"120",14366,"Demi Portion","DEMI_PORTION10","Alerte by Demi Portion",5046350,"https://genius.com/Demi-portion-alerte-lyrics","demi p


à l'aide, à l'aide, à l'aide
j'entends le monde sonner l'alerte
allez, allez, allez
chante la vie et nos galères
à l'aide, à l'aide, à l'aide
j'entends le monde sonner l'alerte
allez, allez, allez
chante la vie et nos galères","DateJanuary 17, 2020"
"121",14366,"Demi Portion","DEMI_PORTION13","Arrière Plan by Arrière Plan (Ft. Demi Portion, Der-K, Dezef, Imed, Mehdiathèque, Monotof, Patchooli, Rocma, Sprinter & Taïeb)",413619,"https://genius.com/Arriere-plan-arriere-plan-lyrics","
          
            
            , m.o.n.o.t.o.f
arrière plan, i-med, medhiathèque
patchooli, rolex, taïeb, sprinter

... dans un film de john wayne, c'est violent, comme un film de john woo


            
          
","April 25, 2014"
"122",14366,"Demi Portion","DEMI_PORTION16","Aujourd'hui by Demi Portion",75882,"https://genius.com/Demi-portion-aujourdhui-lyrics","ne me parlez plus du festin
qu'est-ce t'as, t'as vu l'destin ?
j'écris, regarde le dessein
c'est dur mais on fait simple
libre, mais est-ce possible ?
rester sur place ou courir ?
dois-je pleurer ou sourire
ou croquer dans une pomme pourrie ?
pénible, non stupide
les p'tits relisent nos lignes
d'autres tirant sur un joint, une vie noyée dans une olive
dis-moi en vrai qu'est-ce qu'il t'arrive ?
quel est l'tarif ?
la route est longue, et vu l'chemin, la plupart s'arrête au périph'
stupide, nous l'savions
j'verrai quand tu tombes du vide
et si maman rate l'avion
j'ferai pas la même que kévin
depuis qu'ils nous passent devant
j'ai l'impression de m'blesser
si l'rap était mieux avant
c'est qu'le présent t'as stressé
en tout cas pas s'presser
chez nous, on y va doucement
c'est l'savoir que j'ai blindé
là où les brinks pètent souvent
se rapprocher du magma
laisse-moi vivre à la campagne
t'as visé l'sommet ?
on s'verra en-bas de la montagne
les mots partent
et toutes mes rimes jouent dans le mental
c'est ma vision d'voir les choses
laisse, j'm'occupe du montage
laisse, j'm'occupe de ma page
et de ces langues qui s'délient
un peu comme le matraquage
des grosses cités d'police
demande à renaud : j'encaisse
y'en a partout des gorilles
je saigne, sans pansements
pour pas ressembler à une momie
laisse couler l'instru, mec
celle-ci m'donne envie
texte anti-mythomanie
de ta cité jusqu'en ville
chut. ne khleh pas
sauf si l'décor part en vrille
ouais bonhomme t'es pas hardcore
mais seulement quand tu parles aux filles
arrête de parler de finances aussi
la rue n'a rien d'philosophique
vive le mélange, des p'tits blancs aux p'tits d'afrique
rien à foutre, rien à faire
les conditions deviennent bestiales
waouh ! respire j'vais vous refaire ça
quoi, t'as rien d'social
t'as tiré sur quelle écurie ?
t'as dix fois pompé mon style ou cherché tous mes featurings
t'es perché, mais sur qui t'urines ?
arrête, tu vas te chier dessus
c'est que d'la musique en vrai
tant qu't'es sérieux et qu't'assures
poids lourd, bonne plume, c'est tout c'qu'on demande en plus
on l'rappe depuis jeune
alors, t'as pas entendu ?
c'est qu'un constat
j'attends pas l'buzz ni la pendule
j'avance et j't'écris, mais tu n'm'as jamais répondu
on n'voit plus d'compte-rendu, le système est une ordure
et tous les moutons camés à bien sentir la drogue dure
ici l'luxe a un goût d'shit
certains n'ont plus d'chicots mais s'imaginent une dent gucci
casquette, faux blue jean
on l'aura vu, chaque style
de l'époque des fugees jusqu'à charlie chaplin
ce soir j'travaile chaque rime, demain j'relis chaque ligne
pas d'perfection, aucune étape n'est établie
rachid, les grandes gueules
c'est sorti d'sète
et c'est dans l'calme qu'on cherche une vie simple



les pieds dans l'sable
une dette non remboursable
sans doute responsables
on vit en restant souples
on vit en restant souples","DateApril 9, 2012"
"123",14366,"Demi Portion","DEMI_PORTION17","Autopsie by Demi Portion",2946165,"https://genius.com/Demi-portion-autopsie-lyrics","
          
            
            
on entend ici un sample du morceau retour aux pyramides du groupe de rap x-men, morceau qui figure sur la bande-originale du film ma 6-t va crack-er


            
          
","January 20, 2017"
"124",16336,"Demon One","DEMON_ONE1","Alors comme ça by Demon One",383300,"https://genius.com/Demon-one-alors-comme-ca-lyrics","
          
            
            
alors comme ça les bouffons s'font passer pour des durs
s'inventent un vécu, un passé, une vie dure
faut pas mélanger les voyous et les voyelles
un micro, le calibre dans le dos et des lunettes
alors comme ça, ça fait les zoulous dans le pera soldat
jusqu'à la mort man on mènera le combat
flow électrique injection
démonstration hardcore en action


            
          
","January 13, 2008"
"125",618575,"Diamond Deuklo","DIAMOND_DEUKLO11","Eddie Murphy by Diamond Deuklo",5269459,"https://genius.com/Diamond-deuklo-eddie-murphy-lyrics","
rancœur, jalousie, son passage au tribunal n'aura pas permis d'expliquer son geste
un étudiant habitant a caen s'est amusé a téléphoner à plusieurs de ses amis en les menaçant en prenant la voix d'eddie murphy
les propos étaient violents, ils ont effrayé leurs destinataires
dans la salle, les victimes le regardent fixement. ils n'auront pas plus de détails
eddie murphy (en boucle)","DateDecember 13, 2019"
"126",14806,"Dinos","DINOS3","4ème Capsule by Dinos",89458,"https://genius.com/Dinos-4eme-capsule-lyrics","
          
            
            
j'fais ce son pour faire vibrer les footballeurs
histoire de dire que dans nos tess on est pas tous voleurs
4-4-2 si t'as pas l'niveau reste sur l'banc
j'défie quiconque de trouver du diamant bleu ou de l'or en blanc
les salaires de fous, y'a d'quoi être dégouté
parce que pendant que j'écris gregory roule en 407 coupé
c'est super j'arrive à old trafford et le 17 de manchester je le transforme en super nani
paf !
j'lâche des rafales, ce texte, à thème, va t'marquer comme ben arfa
un homme politique footballeur, j'trouve ça inconcevable
c'est comme si eric se présente aux élections cantonale
sors du terrain, vas t'débarbouillé on attrape pas l'tétanos en trainant avec gérard houiller
j'suis éprouvé, trop de périples faut que j'dise à bridge que j'trouve l'attitude de john terry-ble
en faisant ce son, j'me suis lancé un défi
t'la pète pas si ta meuf est plus moche que pius n'diefi
chaud quand comme les togolais, mitraillés à la can
j'serai toujours fan de la mannschaft même si un jour oliver canne
y'a trop de dribbleurs en herbe dans mon ghetto
quand l'cameroun joue, la défense adverse resserre l'étau
même avec des supporters et un public friand, j'trouve que cette saison jimmy n'était pas brillant
allez viens j'te rentre dans l'envers du décor, au fond d'moi, comme marius j'ai un trésor
a chelsea, ils écoutent mes sons à tout-va, d'ailleurs mon flow rend fort malouda
j'ai toujours eu ce regard louche avec les filles j'ai pas eu de bonaventure
j'suis une sorte de salomon karlouch
j'vais pas t'dire comment j'fais pour rimer boy
la concurrence est rude, comme van nistelrooy
pour tenir un match, on s'nourrit pas d'olive et d'pommes
ce son peut être aussi long qu'une reprise de volée dans olive et tom
allez hop changement d'aile le ballon circule
c'est pas la prof de français qui m'a appris à faire des virgules
si tu veux pas t'irriter, viens pas nous frotter
si tu veux pas t'irriter, viens pas nous frotter
c'est une dinguerie, hier j'ai vu pierre-alain frauder
merde j'suis trop fou, accroc au foot
cherche à new-york ou à sydney y'a qu'un seul govou
les noirs ont jamais d'crédit, ça fait d'la peine regarde
on sait juste faire des passes téléphonées et des appels de balles
ce texte peut te faire pleurer comme une gousse d'ail
on fait des tacles propres, même au foot sale
en benjamin j'voulais pas d'kipsta mais les f10 à djibril
et j'avais plus de salive tellement j'ai fais du lèche vitrine
ça veut jouer les stars et s'faire pomper
mais regarde les joueurs comme laurent, ils s'en battent laisse tomber
lève les bras si t'es parisien, les frères veulent des euros pas d'cfa
du coup ils visent la ligue 1 en parlant du psg ils recrutent
personne tolère, à c'qu'il parait ça a mit traoré en colère
mon cœur est bloqué le code pin est erroné
l'angleterre est dans la merde si wayne se casse le perooney
j'envoie des phases très précises
certains joueurs se noient dans la beuh, manquerait plus que la beuh noie pedretti
j'crois qu'au final j'arrêterais le rap à 40 ans un peu comme l'a fais a arsenal david sisi man
vanner quelqu'un qui sait pas jouer c'est facile et grave drôle
ceci dit tu peux te faire niquer si tu taille taiwo
avoue mon rap t'étonne, j'mettrais une balayette en scred si un joueur comme ashley m'colle
sors du terrain, j'crois qu't'es bourré, repars en colo, au lieu de t'prendre pour yaya touré
ici on rêve tous, de cash dollar, être blaugrana sans sucer personne, sans pep's guardiola
fais pas d'erreur mec, j'ai lâché trop d'gaz en cours la prof a dit à ma mère que j'étais un péteur sec
après ce son, tu penseras que j'suis un cassos
a la té-ci on m'appelle michel, parce que j'lâche trop d'bastos
pense pas qu'les footballeurs savent juste casser des reins
evidemment qu'emmanuel a des bails hors du terrain
y'a un joueur portugais, personne connaît son prénom négro
il était fort au barca et à chelsea il a fait d'la déco
j'sais qu'ça fait mal, mec, te prend pas pour un gunner, sinon j'vais sortir l'arsenal
petit con l'nom de kaka t'a surement fais marrer
mais j'sais que quand tu l'as vu joué, t'as eu la diarrhée
si les contrôleurs me tej' j'dis que j'm'appelle kezman
et va pas dire à diawara, tu m'as soulé man
j'ai rêvé du talon d'achille emana j'reste précis
et c'est comme ça que l'cameroun a battu l'brésil

paroles rédigées et annotées par la communauté française de rap genius


            
          
","000000000"
"127",14806,"Dinos","DINOS7","Adeola interlude by Dinos",5039610,"https://genius.com/Dinos-adeola-interlude-lyrics","
          
            
            
yeah, j'crois pas à l'horoscope
j'ai vendu la peau d'la grande ourse avant d'l'avoir tuée
parfois indulgent, souvent rancunier
rempli d'intolérance, on donne en espérant qu'on nous rende
on parle au lieu d'entendre, on juge au lieu d'comprendre
j'me sens plus que vide, plus que mort
j'pensais qu'à vingt-cinq piges, j'aurais déjà un disque d'or
chaque histoire a deux versions, celui qui raconte la première croit toujours avoir raison


            
          
","November 29, 2019"
"128",14806,"Dinos","DINOS18","Bénis by Joe Lucazz (Ft. Ades, Dinos, L'indis & Nakk Mendosa)",3707071,"https://genius.com/Joe-lucazz-benis-lyrics","
          
            
             x2
j'ai de l'or sur ma feuille, j'ai la magie dans mon micro
j'ai du vécu dans mon stylo, j'suis béni
j'ai un toit sur ma tête, nique sa mère si j'ai des dettes
dis à la france que j'l'emmerde, j'suis béni


            
          
","June 1, 2018"
"129",2252,"Disiz La Peste","DISIZ_LA_PESTE4","4DER by Kader Diaby 4real",3972729,"https://genius.com/Kader-diaby-4real-4der-lyrics","()
putain mais leave me alone
j'debarque dans l’game ( wo ) pas besoin de ??????
????? t'es belle et conne , titi de la nouvelle école
t'es respecté mais vieux comme une gameboy
j’ai 19 ans mais je viens de loin
donne mon caviar et donne moi les gains
j'parle de givenchy , de sorties d'bagarre
j'suis un pauvre sur le compte en banque , une grosse paire de balmain
savent plus quoi dire , savent plus quoi faire
j'commence rappeur , j'fini coiffeur
parce que dans c'game j'ai trop de coupes
t’es pas rappeur , igo , t’a trop de flop
j'fait du hip hop , j’suis venu les popopop ( errrrr ) huh sto-o-o-o-p
t'a pas de glock , tu fais que des popopo
avec ta p'tite bouche , tel un gosse


ces bâtards voulaient ma perte , personne veut leur plaire
j'veux le bonheur de mes frères , ma famille d’abord  , c'est clair
j'fais parti des juniors j'veux remplir le cadi de jeannette
????  veux qu'demain j'arrête , ?????? dans ta tete
j'suis dans le 11 titulaire , t'es un ancien qui tu es
t'es puissant vas-y tue-les
ils sortent  des freestyles pour le délire
ils sortent des albums oh le delit
certains m'détestent oh les mémés
j'vous nique comme mohammed henni
( fiou fiou ) comme mohammed ali
etre pourri , moi jamais de la vie
j'respecte ma famille : aboubakar , kader et mohamed lamine



()
c'est la première et la dernière fois que je le dis
je vient du 06 zéro sip, zero cible dans mon viseur
t'a essayé , 19 et ces zéros mises (ah)
looser , tu t'es pas fait tout seul car tu t'es pas encore fait
ma mère quarante piges , elle fesait les marchés
donc oui je comprends les petits qui se mettent a dealer
font pas ça pour rire mais pour avoir a dîner

huh , j'rape en espagnol ou en portugais
laisse moi vivre et cesse de m'importuner
j'fait des bisous a ta maman chéri (.........) et hop voila tu né
j'rate des 16 grave, ( wow ) , impressionnant c'est 4real
t'a la calvitie a kad merad
j'suis le meilleur tu vivras , tu verra
t'es pas populaire t'a juste la cote , juste la cote , juste a coté  et encore
xtentacion vous a tous mis en clock , vous êtes pas travis scott mais travis crotte
j'te calcule pas , c'est qu'jtaime pas , je calcule pas tes fesses ah nan
incroyable , le négro est incroyable , incroyable comment j'taime pas huh
( fiou , fiou ,fiou,fiou fiou  ) huh ..... toutes mes ex me traitent de connards
mais croit moi c'est elle les connasses , d'avoir fait confiance a un connard
j'espère que tu finiras taulard , t'es dans mon lit tu bouffes c'que j'te prépare
j'te baise et je rappe ( tu fais mes backs )
je rêves pas de toi mais de mayback



kader diaby , ld night , anass , sip , for real","DateSeptember 20, 2018"
